name,price,brand,series,model,rating,os,cpu_type,cpu_speed,cores,storage,memory,gpu_type,gpu_memory,screen
"DELL Inspiron i7559-2512BLK Gaming Laptop Intel Core i7 6700HQ (2.60 GHz) 8 GB Memory 1 TB HDD 8 GB SSD NVIDIA GeForce GTX 960M 4 GB GDDR5 15.6"" 1920 x 1080 Windows 10 Home 64-Bit",799.99,DELL,Inspiron,i7559-2512BLK,3,Windows 10 Home 64-Bit,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,1 TB + 8 GB SSHD,8 GB,NVIDIA GeForce GTX 960M,4 GB,"15.6"""
"2019 Newest MSI 15.6"" FHD 1920x1080 IPS-Level Gaming Laptop|Intel Core i5-8300H Quad-Core|8GB DDR4 Ram(Max 32G)|256GB M.2 SSD|Backlit Keyboard|NVIDIA GeForce GTX 1050 4G GDDR5| Windows 10",799.99,MSI,2019,,,Windows 10 Home,Intel Core i5 8th Gen,2.3 GHz,Quad-core Processor,256G SSD,8 GB,NVIDIA GeForce GTX 1050,4 GB,"15.6"""
"Refurbished: HP OMEN 15-DC0025CA 15.6"" IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 128 GB SSD Windows 10 Home 64-bit Gaming Laptop",799.99,HP,OMEN,15-DC0025CA,,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,128 GB SSD,16 GB,NVIDIA GeForce GTX 1060,6 GB,"15.6"""
"MSI GL Series GL73 9RCX-029 17.3"" 60 Hz Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1050 Ti 8 GB Memory 256 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",799,MSI,GL Series,GL73 9RCX-029,4,Windows 10 Home 64-bit,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,256 GB NVMe SSD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"17.3"""
"MSI GF Series GF63 THIN 9SC 15.6"" 60 Hz IPS Intel Core i5 9th Gen 9300H (2.40 GHz) GeForce GTX 1650 Max-Q 8 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",799,MSI,GF Series,GF63 THIN 9SC,,Windows 10 Home 64-bit,Intel Core i5 9th Gen,9300H (2.40 GHz),Quad-core Processor,512 GB NVMe SSD,8 GB,NVIDIA GeForce GTX 1650 Max-Q,4 GB,"15.6"""
"HP OMEN 15"" Gaming Laptop Intel Core i5 12GB RAM 1TB HD 128GB SSD Black - 9th Gen i5-9300H Quad-core - NVIDIA GeForce GTX 1650 4 GB - Full HD IPS display - 60 Hz Refresh Rate - NVIDIA G-sync Tech",799,,,,,Windows 10 Home,Intel Core i5,2.40 GHz,,,12 GB,,,"15.6"""
"Dell G5 Gaming Laptop (8G DDR4/128G M.2 SSD+1TB HDD)| 15.6"" Full HD IPS | Intel Quad Core i5-8300H| NVIDIA GeForce GTX 1050Ti | Backlit Keyboard |Windows 10 | Alpine White",789.99,Dell,,,,Windows 10 Home,Intel Core i5 8th Gen,,Quad-core Processor,1TB hard drive and 128GB SSD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"2018 Acer Nitro 5 15.6"" FHD IPS Gaming Laptop |8th Gen Intel Quad Core i5-8300H| 8GB DDR4|256G SSD |Nvidia Geforse GTX1050Ti 4GB GDDR5 | Red Backlit KB| Bluetooth | SD Card Reader | Window 10",789.99,ACER,Nitro 5,,,Windows 10 Home,Intel Core i5 8th Gen,,Quad-core Processor,256G SSD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Acer Nitro 5 Gaming Laptop: Core i5-8300H, 256GB SSD, 8GB RAM, 15.6"" Full HD Display, NVidia GTX 1050 Ti",789.99,Acer,Nitro,Nitro 5,,Windows 10,Intel Core i5 8th Gen,2.3 GHz,,256 GB,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Acer Nitro 5 Gaming Laptop: Core i5-8300H, 256GB SSD, 8GB RAM, 15.6"" Full HD Display, NVidia GTX 1050 Ti",788.88,Acer,Nitro,Nitro 5,,Windows 10,Intel Core i5 8th Gen,2.3 GHz,,256 GB,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Newest Lenovo Ideapad L340 15.6"" FHD IPS Premium Gaming Laptop, Intel Quad-Core i5-9300H Up to 4.1GHz, 8GB RAM, 128GB SSD, NVIDIA GeForce GTX 1650 4GB GDDR5, Backlit Keyboard, Windows 10",786.99,Lenovo,,Ideapad L340,,Windows 10 Home,Intel Core i5 9th Gen,9300H (2.40 GHz),Quad-core Processor,128GB SSD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"Lenovo ThinkPad E14 14"" Full HD Laptop i5-10210U 8GB 1TB Windows 10 Pro",786.57,,,,,,,,,,,,,"14.0"""
"ASUS FX505DY-ES51 15.6"" 60 Hz AMD Ryzen 5 3550H (2.10 GHz) AMD Radeon RX 560X 8 GB Memory 256 GB SSD Windows 10 Home 64-bit Gaming Laptop",784.07,ASUS,TUF Gaming,FX505DY-ES51,4,Windows 10 Home 64-bit,AMD Ryzen 5 2nd Gen,3550H (2.10 GHz),Quad-core Processor,256 GB PCIe NVMe SSD,8 GB,AMD Radeon RX 560X,4 GB,"15.6"""
"Refurbished: HP OMEN 15-dc0010nr 15.6"" 60 Hz IPS Intel Core i5 8th Gen 8300H (2.30 GHz) NVIDIA GeForce GTX 1050 Ti 12 GB Memory 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",783.9,HP,OMEN,15-dc0010nr,,Windows 10 Home 64-bit,Intel Core i5 8th Gen,8300H (2.30 GHz),Quad-core Processor,1 TB,12 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Lenovo - Legion Y530 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 Ti - 1TB Hard Drive - Black 81FV0002US Notebook PC Computer Gaming",779.99,,,,5,,,,,,,,,"15.6"""
"Refurbished: Acer Aspire 7 A715-72G-71CT 15.6"" 60 Hz IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1050 Ti 8 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-Bit Grade A Gaming Laptop",779.99,Acer,Aspire 7,A715-72G-71CT,,Windows 10 Home 64-Bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,1 TB HDD + 128 GB SSD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Dell Inspiron 7000 Gaming Edition 15.6 Full HD Laptop,Intel Core i5-7300HQ(up 3.5Ghz), 1 TB Hybrid HDD+256G SSD,12G DDR4,NVIDIA GTX 1050 Graphics, Bluetooth 4.2,Wind10,Compatible Windows Mixed Reality",779,Dell,Dell Inspiron 7000 Gaming,15 7567 Gaming,1,Windows 10 Home,Intel Core i5,,Quad-core Processor,256GB SSD + 1TB HDD,12 GB,GeForce GTX1050,4 GB,"15.6"""
"2019 Lenovo Ideapad L340 Gaming Laptop, 15.6"" FHD IPS Display, 9th Gen Intel 4-Core i5-9300H Upto 4.1GHz 8GB RAM 256GB SSD NVIDIA GeForce GTX 1650 4GB, Backlit Keyboard, USB-C, WIFI, Windows 10",776.08,Lenovo,,,,Windows 10 Home,Intel Core i5,2.40 GHz,Quad-core Processor,,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"HP EliteBook 830 G5 13.3"" FHD Laptop i5-8350U 8GB 256GB SSD Windows 10 Pro",770.02,,,,,,,,,,,,,"13.3"""
"HP EliteBook 830 G5 13.3"" FHD Laptop i5-8350U 8GB 256GB SSD Windows 10 Pro",770.02,,,,,,,,,,,,,"13.3"""
"Dell Inspiron 7000 15.6"" Full HD VR-Ready Gaming Laptop | Intel i5-7300HQ Quad-Core | NVIDIA GeForce GTX 1050 | 12GB DDR4 | 256G SSD +1TB HDD | Backlit Keyboard |MaxxAudio Pro | Windows 10",769.99,Dell,Inspiron gaming,,,Windows 10 Home,Intel Core i5,2.50 GHz,Quad-core Processor,1T Hard drive and 256G solid state drive,12 GB,NVIDIA GeForce GTX 1050,4 GB,"15.6"""
"DELL Latitude 7290 12.5"" Laptop i5-8350U 8GB 256GB W10 WPH7P",769.97,,,,,,,,,,,,,"12.5"""
"DELL Latitude 7290 12.5"" Laptop i5-8350U 8GB 256GB W10 WPH7P",769.97,,,,,,,,,,,,,"12.5"""
"Newest Dell G5 5587 15.6"" FHD IPS Gaming Laptop, Intel Quad Core i5-8300H Upto 4.0GHz, 12GB RAM, 512GB SSD, NVIDIA GeForce GTX Ti 1050 4 GB GDDR5, Backlit Keyboard, WiFi, Windows 10",769,,,,,,,,,,,,,
"MSI GL63 9SDK 15.6"" Gaming Notebook - 1920 x 1080 - Core i5 i5-9300H - 8 GB RAM - 512 GB SSD - Black - Windows 10 Home - NVIDIA GeForce GTX 1660 Ti with 6 GB - In-plane Switching (IPS) Technology",764.99,MSI,,,4,Windows 10 Home,Intel Core i5,2.3 GHz,,,8 GB,,,"15.6"""
"2019 Lenovo Ideapad L340 Gaming Laptop, 15.6"" FHD IPS Display, 9th Gen Intel 4-Core i5-9300H Upto 4.1GHz 8GB RAM 128GB SSD NVIDIA GeForce GTX 1650 4GB, Backlit Keyboard, USB-C, WIFI, Windows 10",757,Lenovo,,,,Windows 10 Home,Intel Core i5,2.40 GHz,Quad-core Processor,,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"Acer Nitro 5 AN515-51-55WL 15.6"" IPS GTX 1050 Ti 4 GB VRAM i5-7300HQ 8 GB Memory 256 GB SSD Windows 10 Home Gaming Laptop",749.99,Acer,Nitro 5,AN515-51-55WL,4,Windows 10 Home 64-Bit,Intel Core i5 7th Gen,7300HQ (2.50 GHz),Quad-core Processor,256 GB SSD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Dell G5 15 Gaming Laptop: Core i5-8300H, NVidia GTX 1050 Ti, 128GB SSD + 1TB HDD, 8GB RAM, 15.6"" Full HD Display",749,DELL,G5 15,5587,,Windows 10 Home,Intel Core i5 8th Gen,2.3 GHz,,1TB HDD + 128GB SSD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Newest Dell G3 15.6"" FHD IPS Premium Gaming Laptop, Intel Quad Core i5-8300H up to 4.0GHz, 8GB RAM, 128GB SSD, NVIDIA GeForce GTX 1050 Ti 4GB GDDR5, Backlit Keyboard, Windows 10",747.99,DELL,,G3 Gaming Laptop,,Windows 10 Home,Intel Core i5 8th Gen,8300H (2.30 GHz),Quad-core Processor,128GB SSD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"HP 840 G5 14"" Full HD Laptop i5-8350U 8GB 128GB SSD Windows 10 Pro 9JQ33U8",747.99,,,,,,,,,,,,,"14.0"""
"Lenovo Thinkbook 14"" Full HD Laptop i7-1051OU 8GB 256GB SSD Windows 10 Pro",745.97,,,,,,,,,,,,,"14.0"""
"Lenovo Thinkbook 14"" Full HD Laptop i7-1051OU 8GB 256GB SSD Windows 10 Pro",745.97,,,,,,,,,,,,,"14.0"""
"Newest ASUS TUF 15.6"" FHD Premium Gaming Laptop, Intel Quad-Core i5-9300H up to 4.1GHz, 8GB RAM, 500GB HDD, NVIDIA GeForce GTX 1650 4GB GDDR5, RGB Backlit Keyboard, Windows 10",742.99,ASUS,,TUF,1,Windows 10 Home,Intel Core i5 9th Gen,9300H (2.40 GHz),Quad-core Processor,500GB HDD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"Newest ASUS TUF 15.6"" FHD Premium Gaming Laptop, Intel Quad-Core i5-9300H up to 4.1GHz, 8GB RAM, 500GB HDD, NVIDIA GeForce GTX 1650 4GB GDDR5, RGB Backlit Keyboard, Windows 10",742.99,ASUS,,TUF,1,Windows 10 Home,Intel Core i5 9th Gen,9300H (2.40 GHz),Quad-core Processor,500GB HDD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"Newest Acer Nitro 5 15.6"" FHD IPS Gaming Laptop |9th Gen Intel Quad Core i5-9300H| 8GB DDR4|256G PCI-e SSD | Nvidia Geforse GTX1050 GDDR5 | Backlit Keyboard | Window 10| Include Sleeve",739.99,Acer,Nitro 5,,,Windows 10 Home,Intel Core i5 9th Gen,2.40 GHz,Quad-core Processor,256G SSD,8 GB,NVIDIA GeForce GTX 1050,3 GB,"15.6"""
"Newest Dell 15.6"" FHD IPS High-Performance Gaming Laptop | Intel Core i5-8300H Quad-Core | 8GB DDR4 2666 MHz |1TB + 8GB Hybrid |NVIDIA GeForce GTX 1050Ti 4GB | Backlit Keyboard | MaxxAudio|Windows 10",719.99,DELL,,,,Windows 10 Home,Intel Core i5 8th Gen,,,,8 GB,,4 GB,"15.6"""
"Lenovo Thinkbook 15-IML 15.6"" Laptop i5-1021OU 8GB 256GB SSD Windows 10 Pro",712.32,,,,,,,,,,,,,"15.6"""
"Lenovo Thinkbook 15-IML 15.6"" Laptop i5-1021OU 8GB 256GB SSD Windows 10 Pro",712.32,,,,,,,,,,,,,
Eluktronics N950KP6 Gamer Ready Barebone Build Your Own (BYO) Laptop - 7th Gen LGA 1151 Desktop CPU Support 6GB GDDR5 NVIDIA GeForce GTX 1060 Graphics Card 15.6” 72% NTSC Full HD IPS RGB Backlit Keys,699.99,Eluktronics,,N850HK1,4,No,N/A,,,,,NVIDIA GeForce GTX 1060,6 GB,"15.6"""
"HP Pavilion 15-cx0056wm 15.6"" IPS Intel Core i5 8th Gen 8300H (2.30 GHz) NVIDIA GeForce GTX 1050 Ti 8 GB Memory 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",699.99,HP,Pavilion,15-cx0056wm,5,Windows 10 Home 64-bit,Intel Core i5 8th Gen,8300H (2.30 GHz),Quad-core Processor,1 TB,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Dell Latitude 5490 14"" Laptop i5-8350U 8GB 256GB SSD Windows 10 Pro",696.59,,,,,,,,,,,,,"14.0"""
"Dell Latitude 5490 14"" Laptop i5-8350U 8GB 256GB SSD Windows 10 Pro",696.59,,,,,,,,,,,,,"14.0"""
"Lenovo ThinkPad E15 15.6"" Full HD Laptop i3-10110U 8GB 1TB HDD Windows 10 Pro",680.68,,,,,,,,,,,,,"15.6"""
"ASUS - FX505DD-DR5N6 15.6"" Gaming Laptop - AMD Ryzen 5 - 8GB Memory - NVIDIA GeForce GTX 1050 - 256GB Solid State Drive - Black
Notebook PC Computer",679.99,ASUS,TUF Gaming,,,Windows 10,AMD Ryzen 5 2nd Gen,3500U (2.10 GHz),,256 GB,8 GB,NVIDIA GeForce GTX 1050,4 GB,"15.6"""
"ASUS FX504GD-NH51 15.6"" IPS GTX 1050 Intel 8th Gen i5-8300H (2.30 GHz) 8 GB Memory 256 GB SSD Windows 10 Home 64-bit Gaming Laptop -- ONLY @ NEWEGG",679.99,ASUS,,FX504GD-NH51,3,Windows 10 Home 64-bit,Intel Core i5 8th Gen,8300H (2.30 GHz),Quad-core Processor,256 GB M.2 SATA SSD,8 GB,NVIDIA GeForce GTX 1050,2 GB,"15.6"""
"Lenovo ThinkPad E15 15.6"" Full HD Laptop i3-10110U 8GB 1TB HDD Windows 10 Pro",670.22,,,,,,,,,,,,,"15.6"""
TS E490 i3 8GB 1TB W10P,647.52,,,,,,,,,,,,,"14.0"""
"Newest HP Pavilion 15.6"" FHD IPS Premium Gaming Laptop, AMD 2nd Gen Quad-Core Ryzen 5 3550H, 8GB RAM, 500GB HDD, NVIDIA GeForce GTX 1050 3GB GDDR5, Backlit Keyboard, Windows 10",617.99,HP,,Pavilion,,Windows 10 Home,AMD Ryzen 5,3550H (2.10 GHz),Quad-core Processor,500GB HDD,8 GB,NVIDIA GeForce GTX 1050,3 GB,"15.6"""
"Lenovo Idea Pad S340-15IWL 15.6"" Touchscreen Laptop i5 4GB 4GB 256GB SSD Win10H",617.82,,,,,,,,,,,,,"15.6"""
"Lenovo Idea Pad S340-15IWL 15.6"" Touchscreen Laptop i5 4GB 4GB 256GB SSD Win10H",617.82,,,,,,,,,,,,,"15.6"""
"Newest HP Pavilion 15.6"" FHD IPS Gaming Laptop, AMD 2nd Gen Quad-Core Ryzen 5 3550H Upto 3.7GHz, 8GB RAM, 500GB HDD, NVIDIA GeForce GTX 1050 3GB GDDR5, Backlit Keyboard, Windows 10",614.99,HP,,Pavilion,,Windows 10 Home,AMD Ryzen 5,3550H (2.10 GHz),Quad-core Processor,500GB HDD,8 GB,NVIDIA GeForce GTX 1050,3 GB,"15.6"""
"Lenovo ThinkPad E15 15.6"" Full HD Laptop i3-10110U 4GB 500GB HDD Windows 10 Pro",609.98,,,,,,,,,,,,,"15.6"""
"Acer Nitro 5 Laptop: Core i5-8300H, 8GB RAM, 1 TB HDD, 15.6"" Full HD Display, NVidia GTX 1050",599.99,Acer,Nitro,Nitro 5,4,Windows 10,Intel Core i5 8th Gen,2.3 GHz,,1 TB,8 GB,NVIDIA GeForce GTX 1050,4 GB,"15.6"""
"HP 15.6"" Powerful FHD Gaming Laptop (1920 x 1080),  AMD Quad-Core Ryzen 5  Up to 3.70GHz, 8GB DDR4 RAM, 256GB SSD, NVIDIA GTX 1050, Backlit, RJ-45 LAN, Bluetooth 5.0, Shadow Black, Windows 10 Home",599.99,,,,,Windows 10 Home,AMD Ryzen 5,,,,8 GB,NVIDIA GeForce GTX 1050,,"15.6"""
"DELL G3579-5467BLK-PUS 15.6"" Intel Core i5 8th Gen 8300H (2.30 GHz) NVIDIA GeForce GTX 1050 Ti 8 GB Memory 1 TB SSHD (8 GB Cache) Windows 10 Home 64-Bit Gaming Laptop",559.99,DELL,,G3579-5467BLK-PUS,3,Windows 10 Home 64-bit,Intel Core i5 8th Gen,8300H (2.30 GHz),Quad-core Processor,1 TB SSHD (8 GB Cache),8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Lenovo IdeaPad S340-15IIL 15.6"" i5 Laptop 4GB 4GB 512GB Windows 10",551.33,,,,,,,,,,,,,
Lenovo Ideapad Premium 15.6 Inch HD Narrow Bezels Laptop |Intel Core i3-8130U| 12GB DDR4 | 1TB SSD |  WiFi | HD webcam |HDMI | 4-in-1 SD Card |Dolby Audio |Windows 10|Midnight Blue|Aluminum chassis,529.99,,,,,Windows 10,Intel Core i3 8th Gen,,,,12 GB,,,"15.6"""
"HP EliteBook 745 G5 14"" FHD Laptop  R5-2500U 8GB 256GB SSD W10P Radeon Vega 8",528.18,,,,,,,,,,,,,"14.0"""
"Dell Inspiron 15 3000 15.6"" Laptop Pentium Gold 5405UI 8GB 1TB HDD Win 10 Home",480.78,,,,,,,,,,,,,"15.6"""
"Dell Inspiron 15 3000 15.6"" Laptop Pentium Gold 5405UI 8GB 1TB HDD Win 10 Home",480.78,,,,,,,,,,,,,"15.6"""
ACER 15.6” Full-HD Laptop AMD 3.60GHz 8GB Ram 1TB HD WebCam HDMI Windows 10,476.38,Acer,,Aspire A,,Windows 10,,,,,8 GB,,,"15.6"""
Lenovo Ideapad Premium 15.6 Inch HD Narrow Bezels Laptop |Intel Core i3-8130U| 12GB DDR4 | 1TB HDD |  WiFi | HD webcam |HDMI | 4-in-1 SD Card |Dolby Audio |Windows 10|Midnight Blue|Aluminum chassis,419.99,,,,,Windows 10,Intel Core i3 8th Gen,,,,12 GB,,,"15.6"""
Lenovo Ideapad Premium 15.6 Inch HD Narrow Bezels Laptop |Intel Core i3-8130U| 8GB DDR4 | 1TB HDD |  WiFi | HD webcam |HDMI | 4-in-1 SD Card |Dolby Audio |Windows 10|Midnight Blue|Aluminum chassis,397.99,,,,,Windows 10,Intel Core i3 8th Gen,,,,8 GB,,,"15.6"""
"Dell Inspiron 15 3000 15.6"" Laptop AMD A6-9225 4GB 1TB HDD Windows 10H Radeon R4",358.89,,,,,,,,,,,,,"15.6"""
"Dell Inspiron 15 3000 15.6"" Laptop AMD A6-9225 4GB 1TB HDD Windows 10H Radeon R4",358.89,,,,,,,,,,,,,"15.6"""
"Alienware m17 Gaming Laptop 17.3"" Intel i7-9750H NVIDIA RTX 2060 256GB SSD + 1TB Hybrid HDD 16GB RAM",,DELL,,wnorn7chm171h,1,Windows 10 Home,,,,,16 GB,NVIDIA GeForce RTX 2060,6 GB,"17.3"""
"Alienware m15 Gaming Laptop 15.6"" Intel i7-8750H NVIDIA RTX 2070 512GB SSD 16GB RAM",,DELL,,wnorn5chm152h,,Windows 10 Home,,,,,16 GB,NVIDIA GeForce RTX 2070,8 GB,"15.6"""
"Open Box: MSI GL Series GL73 9SC-028 17.3"" Intel Core i5 9th Gen 9300H (2.40 GHz) NVIDIA GeForce GTX 1650 8 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",,MSI,GL Series,GL73 9SC-028,,Windows 10 Home 64-bit,Intel Core i5 9th Gen,9300H (2.40 GHz),Quad-core Processor,512 GB NVMe SSD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"17.3"""
"Alienware m15 R2 Gaming Laptop 15.6"" Intel i7-9750H NVIDIA RTX 2070 512GB SSD 16GB RAM",,DELL,,wnm15r230s,,Windows 10 Home,,,,,16 GB,NVIDIA GeForce RTX 2070,8 GB,"15.6"""
